date,code,score,signal_type,best_sector,sector_rank,sector_strong_count,sector_top3_avg_ret,buy_price,ret_vs_prevclose,pos_in_range,pullback,amt_vs_prev,push_efficiency,distance_to_30d_high,break_30d_high,day_max_up_pct,day_max_down_pct,day_close_return_pct,next_open_return_pct,next_1000_return_pct,next_1000_max_up_pct,next_1000_max_down_pct,tags
2026-06-24,688796,119.0,轻筹码启动,医疗研发外包,3,9,6.563223739913568,96.3700,4.579489962018446,90.54945054945054945100,0.44421487603305785100,1.7653810260053209,12.044126288098251,27.622704161045952,-21.644036100495967,4.8147763826917100,-0.95465393794749403300,2.1791013800975400,0.7159904534606200,-1.63951437169243540500,3.0299885856594400,-3.31015876310054996400,"涨幅适中,接近早盘高位,回撤很小,量能健康,推进效率高,上方空间足"
2026-06-24,920055,115.0,轻筹码启动,其他汽车零部件,3,3,4.806816620117696,30.3000,2.7118644067796627,94.39252336448598130800,0.19762845849802371500,1.3349897303385675,44.86350698594906,33.96039603960397,-25.35107169253511,0.92409240924092409200,-3.23432343234323432300,0.62706270627062706300,-0.59405940594059405900,-2.31023102310231023100,-0.59405940594059405900,-3.06930693069306930700,"涨幅适中,接近早盘高位,回撤很小,量能健康,推进效率高,上方空间足"
2026-06-24,600737,115.0,稳步承接,调味品概念,3,3,5.511709136369855,11.8600,2.329594477998276,89.36170212765957446800,0.41981528127623845500,0.80913077789512941439,2.854817945610339,39.96627318718382,-28.554216867469883,2.7824620573355800,-2.44519392917369308600,-1.85497470489038785800,-4.30016863406408094400,-6.49241146711635750400,-4.04721753794266441800,-7.08263069139966273200,"涨幅适中,接近早盘高位,回撤很小,量能健康,推进效率较高,上方空间足"
2026-06-24,603129,115.0,稳步承接,体育产业,3,3,5.500363332265461,241.4000,2.201524132091448,88.65979381443298969100,0.45360824742268041200,1.5110726484833036,2.321131871752294,10.430820215410108,-9.445569810188303,1.7729908864954400,-0.50952775476387738200,-0.02071251035625517800,-0.43496271748135874100,0.8740679370339700,1.3794531897265900,-0.78707539353769676900,"涨幅适中,接近早盘高位,回撤很小,量能健康,推进效率较高,上方空间足"
2026-06-24,002427,113.0,轻筹码启动,化学纤维,2,5,6.972093108213095,4.5800,6.264501160092828,96.66666666666666666700,0.21786492374727668800,1.8425951592431029,24.800672858788523,25.982532751091703,-20.623916811091846,3.49344978165938864600,-1.52838427947598253300,3.49344978165938864600,-0.43668122270742358100,-0.65502183406113537100,3.05676855895196506600,-1.09170305676855895200,"涨幅可接受,接近早盘高位,回撤很小,量能健康,推进效率高,上方空间足"
2026-06-24,600346,113.0,稳步承接,炼油化工,3,3,5.127599915378721,18.9100,4.072647220693448,91.35802469135802469100,0.36880927291886196000,0.77451501944773877233,2.0883775484661182,22.845055526176616,-18.59664227292295,1.6393442622950800,-2.74986779481755684800,-2.48545742993125330500,-3.12004230565838180900,-5.02379693283976731900,-2.27392913802221047100,-5.76414595452141724000,"涨幅适中,接近早盘高位,回撤很小,量能健康,推进效率较高,上方空间足"
2026-06-24,301565,113.0,轻筹码启动,膜材料,3,3,5.8749900074780355,28.5100,2.738738738738755,89.13043478260869565200,0.52337752965806001400,0.70989802581586417054,4.288459262387854,5.226236408277796,-4.966666666666663,1.8940722553490000,-1.22763942476324096800,1.64854437039635215700,-0.91196071553840757600,-1.54331813398807436000,-0.10522623640827779700,-1.78884601894072255300,"涨幅适中,接近早盘高位,回撤很小,量能健康,推进效率高,仍有空间"
2026-06-24,688129,113.0,轻筹码启动,涂料油墨,1,4,5.469195827336308,28.4800,6.348020911127694,90.21739130434782608700,0.62805303558967201700,1.7068384080643787,45.27896910888668,18.96067415730338,-15.938606847697766,3.4410112359550600,-1.96629213483146067400,-0.63202247191011236000,-1.82584269662921348300,-3.47612359550561797800,-0.66713483146067415700,-4.28370786516853932600,"涨幅可接受,接近早盘高位,回撤很小,量能健康,推进效率高,上方空间足"
2026-06-24,600867,111.0,稳步承接,生物制品,3,8,3.5898458379975,8.1100,3.0495552731893083,96.42857142857142857100,0.12315270935960591100,1.03015802057404441206,2.2376704379010555,13.68680641183726,-12.039045553145344,1.72626387176325524000,-2.21948212083847102300,-0.98643649815043156600,-6.16522811344019728700,-6.41183723797780517900,-5.05548705302096177600,-6.65844636251541307000,"涨幅适中,接近早盘高位,回撤很小,量能健康,推进效率较高,上方空间足"
2026-06-24,000830,111.0,稳步承接,磷化工,2,6,4.023030000936326,12.9800,3.591380686352763,87.30158730158730158700,0.61255742725880551300,1.08614443471173155626,2.6930718755104848,22.650231124807398,-18.46733668341708,0.3081664098613300,-1.84899845916795069300,-0.84745762711864406800,-1.54083204930662557800,-5.00770416024653312800,-0.84745762711864406800,-5.23882896764252696500,"涨幅适中,高位承接,回撤很小,量能健康,推进效率较高,上方空间足"
2026-06-24,920047,109.0,轻筹码启动,生物制品,2,8,3.5898458379975,21.0000,3.4992607195662995,100.00000000000000000000,0E-20,1.0925932384920754,4.16813422289266,60.57142857142856,-37.72241992882562,3.23809523809523809500,-4.76190476190476190500,-0.80952380952380952400,-4.90476190476190476200,-5.23809523809523809500,-1.66666666666666666700,-6.66666666666666666700,"涨幅适中,接近早盘高位,回撤很小,量能健康,推进效率高,上方空间足"
2026-06-24,603713,109.0,突破加速,物流,1,3,3.075663606919021,65.2400,4.350607805502227,90.75630252100840336100,0.50327893853896599100,2.5755839204361963,5.296227126663071,-1.6400980993255598,1.6674458469689846,5.4107909258123900,-0.55180870631514408300,5.4107909258123900,11.4960147148988400,13.9025137952176600,15.9564684242795800,9.6259963212752900,"涨幅适中,接近早盘高位,回撤很小,明显放量,推进效率高,突破近期高点"
2026-06-24,002287,109.0,轻筹码启动,特色药,3,4,6.7951114437737905,20.2700,2.1158690176322326,76.47058823529411764700,0.78316201664219285400,1.3751688489454821,13.85574346711174,14.356191415885554,-12.553925798101817,0.09866798223976319700,-3.50271336951159348800,-3.05870744943265910200,-4.58806117414898865300,-6.21608288110508140100,-4.53872718302910705500,-6.36408485446472619600,"涨幅适中,承接尚可,回撤很小,量能健康,推进效率高,上方空间足"
2026-06-24,002493,109.0,稳步承接,石油石化,2,5,5.4388942607664985,12.4500,5.419136325148166,87.80487804878048780500,0.79681274900398406400,1.1209005525313790,2.4715796133133625,10.522088353413661,-9.520348837209303,1.92771084337349397600,-2.32931726907630522100,-2.08835341365461847400,-4.01606425702811245000,-6.34538152610441767100,-2.81124497991967871500,-7.38955823293172690800,"涨幅适中,高位承接,回撤很小,量能健康,推进效率较高,上方空间足"
2026-06-24,002038,108.0,轻筹码启动,肝炎概念,2,9,7.787643228708767,6.0000,8.303249097472932,100.00000000000000000000,0E-20,2.3861370877442114,3.2436311759212813,17.666666666666654,-15.014164305949008,1.50000000000000000000,-4.33333333333333333300,-3.33333333333333333300,-8.66666666666666666700,-11.50000000000000000000,-6.33333333333333333300,-11.50000000000000000000,"涨幅可接受,接近早盘高位,回撤很小,明显放量,推进效率高,上方空间足"
2026-06-24,920571,108.0,轻筹码启动,统一大市场,2,4,5.4753047790393765,10.3200,6.172839506172845,100.00000000000000000000,0E-20,3.0831895998745599,5.707796764763721,24.127906976744185,-19.437939110070257,0.38759689922480620200,-4.94186046511627907000,-3.10077519379844961200,-8.91472868217054263600,-8.81782945736434108500,-5.91085271317829457400,-9.88372093023255814000,"涨幅可接受,接近早盘高位,回撤很小,明显放量,推进效率高,上方空间足"
2026-06-24,920961,108.0,轻筹码启动,仪器仪表,3,4,2.6776339092726182,21.9100,2.3831775700934754,91.35802469135802469100,0.31847133757961783400,0.56897439561910335894,9.501658859221964,22.774988589685073,-18.55018587360594,3.8338658146964900,-1.04974897307165677800,2.2364217252396200,2.6471930625285300,3.4230944774075800,7.1656777727065300,2.2364217252396200,"涨幅适中,接近早盘高位,回撤很小,量能温和,推进效率高,上方空间足"
2026-06-24,002289,107.0,稳步承接,面板,1,3,4.40345729304057,48.3700,4.9924028652051256,100.00000000000000000000,0E-20,1.00000000000000000000,7.84621105925537,1.653917717593556,-1.6270083384177458,0E-20,0E-20,0E-20,,,,,"涨幅适中,接近早盘高位,回撤很小,量能健康,推进效率高,均线聚合偏多"
2026-06-24,000056,107.0,稳步承接,参股保险,2,5,5.003414866053336,1.9300,4.891304347826075,100.00000000000000000000,0E-20,2.0789268527430221,11.322437558769714,2.590673575129543,-2.5252525252525304,0E-20,-5.69948186528497409300,-2.59067357512953367900,2.07253886010362694300,2.07253886010362694300,2.07253886010362694300,-0.51813471502590673600,"涨幅适中,接近早盘高位,回撤很小,量能健康,推进效率高,均线聚合"
